split_seed,candidate_id,display_name,candidate_model_type,candidate_family,K,L,selection_metric,n_em_starts,model_type,model_family,em_start,em_seed,success,train_bic,train_aic,heldout_bic,heldout_aic,train_log_likelihood,heldout_log_likelihood,train_avg_log_likelihood,heldout_avg_log_likelihood,train_gmpd,heldout_gmpd,n_free_params,n_iter,converged,fit_time,n_train,n_test
8,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,58876591,True,1142126.1716070273,1141481.5664156608,284753.8637228741,284199.36592926335,-570675.7832078304,-142034.68296463168,-3.809788127589126,-3.7927496852955134,0.022152872042259495,0.022533556398795125,65,25,True,11.40653658300289,149792,37449
8,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,80409029,True,1121616.1266453392,1119126.9589063702,281311.14067376597,279169.9261168999,-559312.4794531851,-139333.96305844994,-3.733927575926519,-3.7206324083006206,0.023898786965208446,0.024218646928316812,251,52,True,60.19408650000696,149792,37449
9,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,42864563,True,1184615.9072785897,1184268.812175546,296000.5336822817,295701.9579472605,-592099.406087773,-147815.97897363026,-3.952810604623565,-3.947127532741335,0.019200660401594155,0.019310089787854062,35,38,True,9.725483125002938,149792,37449
9,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,396131802,True,1147295.6591944117,1146591.5519853807,286896.60063209955,286290.9184267709,-573224.7759926904,-143074.45921338545,-3.8268050095645316,-3.8205148125019477,0.02177908856773157,0.02191651509350595,71,51,True,20.271671250004147,149792,37449
9,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,1475741359,True,1167399.8217030591,1166874.2205470218,291754.6819858386,291302.55301566364,-583384.1102735109,-145598.27650783182,-3.894627952584323,-3.8879082621119876,0.020350944557182837,0.02048815710203162,53,26,True,8.643766790999507,149792,37449
9,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,1060465240,True,1141808.2723477343,1140747.1530327157,285815.595891934,284902.80721629784,-570266.5765163578,-142344.40360814892,-3.8070562948378943,-3.8010201502883634,0.022213472721410298,0.022347961943553284,107,62,True,26.550088457996026,149792,37449
9,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1783445443,True,1170185.7310410454,1169749.382911505,292528.04774347844,292152.6953908804,-584830.6914557525,-146032.3476954402,-3.904285218541394,-3.8994992575353202,0.0201553560184767,0.020252049968614193,44,46,True,21.160758375001024,149792,37449
9,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,892420018,True,1131283.957411724,1130044.3320437113,283463.15499062167,282396.8130798318,-564897.1660218557,-141073.4065399159,-3.771210518731679,-3.767080737534137,0.023024175215734497,0.023119456631910437,125,51,True,60.72313929200027,149792,37449
9,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1185769855,True,1142054.779613809,1141410.1744224424,285453.0630518432,284898.56525823247,-570640.0872112212,-142384.28262911623,-3.80954982383052,-3.8020850390962706,0.02215815178399725,0.02232417651566573,65,24,True,11.741707790999499,149792,37449
9,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1136802517,True,1119973.932698741,1117484.7649597721,281966.4791361479,279825.2645792818,-558491.3824798861,-139661.6322896409,-3.7284459949789444,-3.729382154120027,0.02403014980961018,0.024007664291858,251,93,True,100.29338191599527,149792,37449
10,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,600264366,True,1184090.2651730566,1183743.170070013,296946.7504889795,296648.17475395836,-591836.5850350065,-148289.08737697918,-3.9510560312633953,-3.959760938262148,0.019234378941007668,0.01906767209761986,35,34,True,9.361984167000628,149792,37449
10,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,1792683554,True,1146532.83243113,1145828.725222099,288154.8729300241,287549.19072469545,-572843.3626110496,-143703.59536234773,-3.8242587228359963,-3.8373146242182092,0.02183461503506377,0.0215513973088144,71,50,True,21.33389212500333,149792,37449
10,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,343610854,True,1166760.3797856155,1166234.7786295782,292895.51919685904,292443.3902266841,-583064.3893147891,-146168.69511334205,-3.8924935197793546,-3.903140140279902,0.020394428671308865,0.020178448697445166,53,27,True,9.864975165997748,149792,37449
10,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,1381516158,True,1140903.8055454714,1139842.6862304527,287217.28150883625,286304.4928332001,-569814.3431152264,-143045.24641660004,-3.804037219045252,-3.8197347436940916,0.022280638217018207,0.021933618153221725,107,67,True,30.038364459003787,149792,37449
10,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1791304141,True,1169903.2770628112,1169466.9289332707,293707.3941369157,293332.04178431764,-584689.4644666354,-146622.02089215882,-3.903342397902661,-3.915245290719614,0.020174367865084298,0.019935658013960814,44,70,True,30.391061582995462,149792,37449
10,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,2012906446,True,1130482.1751923368,1129242.5498243242,284612.3144976698,283545.9725868799,-564496.2749121621,-141647.98629343996,-3.768534200171986,-3.7824237307655735,0.02308587777420756,0.022767442347224276,125,45,True,54.40674858400598,149792,37449
10,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,567977738,True,1141289.7187571744,1140645.113565808,286748.8199898204,286194.3221962097,-570257.556782904,-143032.16109810484,-3.806996079783326,-3.819385326660387,0.022214810347154567,0.021941283472133737,65,24,True,12.10959662499954,149792,37449
10,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,350202764,True,1120710.7379681184,1118221.5702291494,283409.2345451907,281268.0199883246,-558859.7851145747,-140383.0099941623,-3.7309054229503227,-3.7486450905007427,0.023971122004083894,0.023549631869724,251,48,True,61.335346750005556,149792,37449
11,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,2068765216,True,1184678.1001841356,1184331.005081092,296034.6249744341,295736.04923941294,-592130.502540546,-147833.02461970647,-3.953018202177326,-3.9475827023340133,0.019196674805178532,0.01930130242217329,35,30,True,8.721663249998528,149792,37449
11,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,718895437,True,1147514.259774033,1146810.152565002,287042.28139406175,286436.5991887331,-573334.076282501,-143147.29959436654,-3.827534689986788,-3.822459867936835,0.02176320258973752,0.021873927687568757,71,78,True,27.671058499996434,149792,37449
11,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,307396716,True,1167572.4378280088,1167046.8366719715,291684.5570279878,291232.42805781285,-583470.4183359857,-145563.21402890643,-3.8952041386454934,-3.886971989343011,0.02033922200410749,0.02050734858844388,53,27,True,8.92721720800182,149792,37449
11,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,1134432005,True,1142211.5192295169,1141150.3999144982,285950.24764803634,285037.45897240017,-570468.1999572491,-142411.72948620009,-3.808402317595393,-3.802817952046786,0.022183592995511005,0.022307820831966144,107,60,True,25.43746045799344,149792,37449
11,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1417891928,True,1170737.294174103,1170300.9460445626,292642.12374124106,292266.771388643,-585106.4730222813,-146089.3856943215,-3.906126315305766,-3.9010223422340116,0.020118282196445448,0.020221227859489654,44,63,True,27.24557908299903,149792,37449
11,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,2050710848,True,1131612.2637145126,1130372.6383465,283581.3061256719,282514.964214882,-565061.31917325,-141132.482107441,-3.7723063926861915,-3.7686582313931214,0.022998957442065867,0.023083014582162515,125,48,True,55.53589391599962,149792,37449
11,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,500766849,True,1142302.3051942599,1141657.7000028933,285706.668186141,285152.1703925303,-570763.8500014467,-142511.08519626514,-3.8103760548056416,-3.8054710458561014,0.022139851593774934,0.02224871453256636,65,25,True,12.613897082999756,149792,37449
11,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1342522729,True,1121582.8774595568,1119093.7097205878,282077.90273238654,279936.68817552045,-559295.8548602939,-139717.34408776023,-3.7338165914087127,-3.730869825302684,0.023901439507748787,0.023971975334826687,251,51,True,68.35672808299569,149792,37449
12,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,211342089,True,1183461.3856623075,1183114.290559264,297316.536142848,297017.9604078269,-591522.145279632,-148473.98020391344,-3.9489568553703265,-3.9646981282254115,0.019274797693792284,0.018973763391635614,35,33,True,9.312825334003719,149792,37449
12,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,1036797082,True,1146656.9435852019,1145952.8363761709,288037.22654379567,287431.544338467,-572905.4181880854,-143644.7721692335,-3.8246730011488292,-3.8357438695087587,0.02182557130102647,0.02158527586812012,71,96,True,33.242196749997674,149792,37449
12,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,149346584,True,1166335.057808454,1165809.4566524166,293094.527247783,292642.39827760804,-582851.7283262083,-146268.19913880402,-3.8910738111929097,-3.905797194552699,0.020423403379763633,0.020124904630362792,53,12,True,6.990565208005137,149792,37449
12,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,463183772,True,1141071.8476331597,1140010.728318141,286930.5177045513,286017.7290289151,-569898.3641590705,-142901.86451445756,-3.8045981371439765,-3.8159060192383656,0.02226814410820461,0.02201775690270805,107,98,True,43.97610266699485,149792,37449
12,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1103657794,True,1169262.464792379,1168826.1166628385,293599.8116705066,293224.45931790856,-584369.0583314192,-146568.22965895428,-3.9012033909115256,-3.913808904348695,0.02021756716431999,0.019964313896960344,44,44,True,23.791168750001816,149792,37449
12,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,4330047,True,1130630.1096728418,1129390.4843048293,284430.20037177653,283363.85846098664,-564570.2421524146,-141556.92923049332,-3.769027999842546,-3.7799922355868865,0.023074480789513293,0.02282286863058551,125,57,True,63.93728708400158,149792,37449
12,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1479833264,True,1141380.0062490404,1140735.4010576739,286671.4786296874,286116.98083607666,-570302.7005288369,-142993.49041803833,-3.8072974559978965,-3.818352704158678,0.022208116340462606,0.021963952237287608,65,24,True,11.788554833001399,149792,37449
12,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,1376860321,True,1120342.424325355,1117853.2565863861,282713.5175005201,280572.302943654,-558675.6282931931,-140035.151471827,-3.7296760060162963,-3.7393562303887156,0.02400061063059747,0.023769400224417786,251,74,True,92.29995500000223,149792,37449
13,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,1479296703,True,1185678.538300416,1185331.4431973724,295285.7186816822,294987.14294666104,-592630.7215986862,-147458.57147333052,-3.956357626566747,-3.9375836864357,0.019132675880398506,0.01949526455112602,35,36,True,9.857999749998271,149792,37449
13,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,531838482,True,1148130.4396408594,1147426.3324318284,286638.5148488612,286032.83264353254,-573642.1662159142,-142945.41632176627,-3.8295914749513607,-3.817068982396493,0.021718486363464767,0.0219921659461597,71,103,True,35.61147625000012,149792,37449
13,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,962585095,True,1168393.7365076796,1167868.1353516423,291195.2003525678,290743.07138239284,-583881.0676758211,-145318.53569119642,-3.8979456024074794,-3.880438347918407,0.020283539125207865,0.02064177491920756,53,27,True,9.173829208004463,149792,37449
13,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,1086968597,True,1147214.171225167,1146153.0519101485,286558.7717541358,285645.9830784996,-572969.5259550742,-142715.9915392498,-3.8251009797257147,-3.810942656392689,0.02181623242264383,0.022127310671913532,107,34,True,17.071326999997837,149792,37449
13,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,607282748,True,1171354.2259167403,1170917.8777871998,292045.8648551218,291670.5125025238,-585414.9388935999,-145791.2562512619,-3.908185610003204,-3.8930613968667225,0.020076895353076038,0.02038285043037649,44,73,True,33.39509000000544,149792,37449
13,gauss_vmf_tl_6x4,"Gaussian/vMF two-layer, (K,L)=(6,4)",two_layer_mixture,gaussian_vmf,6,4.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,54396634,True,1132172.2026429835,1130932.577274971,282919.94106050156,281853.59914971166,-565341.2886374855,-140801.79957485583,-3.7741754475371545,-3.7598280214386453,0.022956011275963948,0.02328774502341661,125,55,True,67.92978150000272,149792,37449
13,vmf_gauss_tl_3x2,"vMF/Gaussian two-layer, (K,L)=(3,2)",two_layer_mixture,vmf_gaussian,3,2.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,818093941,True,1142911.1678872772,1142266.5626959107,285094.5112978637,284540.01350425294,-571068.2813479553,-142205.00675212647,-3.8124084153222824,-3.7972978384503318,0.022094901126800886,0.022431303041400785,65,25,True,12.221896750001179,149792,37449
13,vmf_gauss_tl_6x4,"vMF/Gaussian two-layer, (K,L)=(6,4)",two_layer_mixture,vmf_gaussian,6,4.0,train_bic,1,two_layer_mixture,vmf_gaussian,0,120169246,True,1120833.489407031,1118344.3216680621,281458.6224192506,279317.4078623845,-558921.1608340311,-139407.70393119226,-3.731315162585659,-3.72260150955145,0.023961302097235248,0.024171004881757382,251,88,True,110.24511095799971,149792,37449
14,ind_cyl_k3,"Independent cylindrical mixture, K=3",cylindrical_mixture,independent,3,,train_bic,1,cylindrical_mixture,independent,0,1507965516,True,1183864.8863838965,1183517.7912808529,295885.7193019278,295587.1435669066,-591723.8956404264,-147758.5717834533,-3.9503037254354467,-3.9455945895338544,0.019248854520730732,0.01933971375896169,35,35,True,9.543605332997686,149792,37449
14,ind_cyl_k6,"Independent cylindrical mixture, K=6",cylindrical_mixture,independent,6,,train_bic,1,cylindrical_mixture,independent,0,1981249499,True,1146312.8988610702,1145608.7916520392,287133.93717799085,286528.2549726622,-572733.3958260196,-143193.1274863311,-3.823524592942344,-3.823683609344204,0.021850650363964365,0.02184717602841068,71,69,True,25.239221292002185,149792,37449
14,full_cyl_k3,"Full cylindrical mixture, K=3",cylindrical_mixture,full,3,,train_bic,1,cylindrical_mixture,full,0,160982851,True,1166672.3626370002,1166146.7614809629,291697.3315829647,291245.20261278976,-583020.3807404814,-145569.60130639488,-3.8921997218842224,-3.8871425487034332,0.02040042139180615,0.02050385116645219,53,25,True,8.875240250003117,149792,37449
14,full_cyl_k6,"Full cylindrical mixture, K=6",cylindrical_mixture,full,6,,train_bic,1,cylindrical_mixture,full,0,2068719099,True,1145623.9050325346,1144562.785717516,287148.98641258373,286236.19773694756,-572174.392858758,-143011.09886847378,-3.8197927316462694,-3.8188229023064375,0.021932346304497478,0.021953627255212108,107,30,True,16.483127083003637,149792,37449
14,gauss_vmf_tl_3x2,"Gaussian/vMF two-layer, (K,L)=(3,2)",two_layer_mixture,gaussian_vmf,3,2.0,train_bic,1,two_layer_mixture,gaussian_vmf,0,1543015498,True,1169578.9564430474,1169142.608313507,292892.00348355365,292516.6511309556,-584527.3041567535,-146214.3255654778,-3.9022598280065255,-3.9043586094549334,0.02019621985442738,0.02015387685276512,44,66,True,28.750347207998857,149792,37449
